item_id,tier,input_type,task,source,latency_ms,n_corrections,n_expected,tp,fp,fn,string_match_rate,detected_input_type,expected_label,predicted_label,error_type,error,available
kaggle_00048,better,general,span_correction,kaggle_gec,29.19,0,3,0,0,3,0.000,,,,Word Order,,True
kaggle_00048,smart,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_unavailable: smart,False
kaggle_00049,fast,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_not_applicable: fast,False
kaggle_00049,better,general,span_correction,kaggle_gec,37.70,0,3,0,0,3,0.000,,,,Word Order,,True
kaggle_00049,smart,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_unavailable: smart,False
kaggle_00050,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_not_applicable: fast,False
kaggle_00050,better,general,span_correction,kaggle_gec,29.07,0,2,0,0,2,0.000,,,,Noun Form,,True
kaggle_00050,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_unavailable: smart,False
kaggle_00051,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_not_applicable: fast,False
kaggle_00051,better,general,span_correction,kaggle_gec,29.18,1,2,1,0,0,1.000,,,,Preposition,,True
kaggle_00051,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_unavailable: smart,False
kaggle_00052,fast,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_not_applicable: fast,False
kaggle_00052,better,general,span_correction,kaggle_gec,29.32,0,3,0,0,3,0.000,,,,Word Order,,True
kaggle_00052,smart,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_unavailable: smart,False
kaggle_00053,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_00053,better,general,span_correction,kaggle_gec,25.41,1,1,1,0,0,1.000,,,,Article,,True
kaggle_00053,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_00054,fast,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_not_applicable: fast,False
kaggle_00054,better,general,span_correction,kaggle_gec,28.33,0,3,0,0,3,0.000,,,,Word Order,,True
kaggle_00054,smart,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_unavailable: smart,False
kaggle_00055,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_not_applicable: fast,False
kaggle_00055,better,general,span_correction,kaggle_gec,29.47,1,2,1,0,0,1.000,,,,Preposition,,True
kaggle_00055,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_unavailable: smart,False
kaggle_00056,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_00056,better,general,span_correction,kaggle_gec,26.76,1,1,1,0,0,1.000,,,,Article,,True
kaggle_00056,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_00057,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_00057,better,general,span_correction,kaggle_gec,27.63,1,1,1,0,0,1.000,,,,Article,,True
kaggle_00057,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_00058,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_00058,better,general,span_correction,kaggle_gec,26.08,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_00058,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_00059,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_00059,better,general,span_correction,kaggle_gec,26.11,1,1,1,0,0,1.000,,,,Article,,True
kaggle_00059,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_00060,fast,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_not_applicable: fast,False
kaggle_00060,better,general,span_correction,kaggle_gec,29.35,0,3,0,0,3,0.000,,,,Word Order,,True
kaggle_00060,smart,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_unavailable: smart,False
kaggle_00061,fast,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_not_applicable: fast,False
kaggle_00061,better,general,span_correction,kaggle_gec,28.34,0,3,0,0,3,0.000,,,,Word Order,,True
kaggle_00061,smart,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_unavailable: smart,False
kaggle_00062,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_not_applicable: fast,False
kaggle_00062,better,general,span_correction,kaggle_gec,25.87,1,2,1,0,1,0.000,,,,Verb Tense,,True
kaggle_00062,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_unavailable: smart,False
kaggle_00063,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_not_applicable: fast,False
kaggle_00063,better,general,span_correction,kaggle_gec,29.37,1,2,1,0,1,0.000,,,,Verb Tense,,True
kaggle_00063,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_unavailable: smart,False
kaggle_00064,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_00064,better,general,span_correction,kaggle_gec,27.38,1,1,1,0,0,1.000,,,,Article,,True
kaggle_00064,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_00065,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_00065,better,general,span_correction,kaggle_gec,27.11,1,1,1,0,0,1.000,,,,Article,,True
kaggle_00065,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_00066,fast,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_not_applicable: fast,False
kaggle_00066,better,general,span_correction,kaggle_gec,30.90,0,3,0,0,3,0.000,,,,Word Order,,True
kaggle_00066,smart,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_unavailable: smart,False
kaggle_00067,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_00067,better,general,span_correction,kaggle_gec,20.27,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_00067,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_00068,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_00068,better,general,span_correction,kaggle_gec,26.02,1,1,1,0,0,1.000,,,,Article,,True
kaggle_00068,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_00069,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_00069,better,general,span_correction,kaggle_gec,26.60,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_00069,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_00070,fast,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_not_applicable: fast,False
kaggle_00070,better,general,span_correction,kaggle_gec,27.77,0,3,0,0,3,0.000,,,,Word Order,,True
kaggle_00070,smart,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_unavailable: smart,False
kaggle_00071,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_00071,better,general,span_correction,kaggle_gec,26.89,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_00071,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_00072,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_00072,better,general,span_correction,kaggle_gec,29.11,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_00072,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_00073,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_00073,better,general,span_correction,kaggle_gec,27.94,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_00073,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_00074,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_00074,better,general,span_correction,kaggle_gec,21.04,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_00074,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_00075,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_not_applicable: fast,False
kaggle_00075,better,general,span_correction,kaggle_gec,27.74,0,2,0,0,2,0.000,,,,Noun Form,,True
kaggle_00075,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_unavailable: smart,False
kaggle_00076,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_00076,better,general,span_correction,kaggle_gec,21.17,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_00076,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_00077,fast,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_not_applicable: fast,False
kaggle_00077,better,general,span_correction,kaggle_gec,31.39,0,3,0,0,3,0.000,,,,Word Order,,True
kaggle_00077,smart,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_unavailable: smart,False
kaggle_00078,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_00078,better,general,span_correction,kaggle_gec,20.24,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_00078,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_00079,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_not_applicable: fast,False
kaggle_00079,better,general,span_correction,kaggle_gec,26.85,0,2,0,0,2,0.000,,,,Noun Form,,True
kaggle_00079,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_unavailable: smart,False
kaggle_00080,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_not_applicable: fast,False
kaggle_00080,better,general,span_correction,kaggle_gec,29.80,0,2,0,0,2,0.000,,,,Noun Form,,True
kaggle_00080,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_unavailable: smart,False
kaggle_00081,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_not_applicable: fast,False
kaggle_00081,better,general,span_correction,kaggle_gec,29.14,0,2,0,0,2,0.000,,,,Noun Form,,True
kaggle_00081,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_unavailable: smart,False
kaggle_00082,fast,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_not_applicable: fast,False
kaggle_00082,better,general,span_correction,kaggle_gec,30.38,0,3,0,0,3,0.000,,,,Word Order,,True
kaggle_00082,smart,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_unavailable: smart,False
kaggle_00083,fast,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_not_applicable: fast,False
kaggle_00083,better,general,span_correction,kaggle_gec,28.38,0,3,0,0,3,0.000,,,,Word Order,,True
kaggle_00083,smart,general,span_correction,kaggle_gec,0.00,0,3,0,0,3,0.000,,,,Word Order,tier_unavailable: smart,False
kaggle_00084,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_00084,better,general,span_correction,kaggle_gec,26.12,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_00084,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_00085,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_not_applicable: fast,False
kaggle_00085,better,general,span_correction,kaggle_gec,29.12,1,2,1,0,0,1.000,,,,Preposition,,True
kaggle_00085,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_unavailable: smart,False
kaggle_00086,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_00086,better,general,span_correction,kaggle_gec,27.19,1,1,1,0,0,1.000,,,,Article,,True
kaggle_00086,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_00087,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_00087,better,general,span_correction,kaggle_gec,25.44,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_00087,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_00088,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_00088,better,general,span_correction,kaggle_gec,25.35,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_00088,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_00089,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_00089,better,general,span_correction,kaggle_gec,27.94,1,1,1,0,0,1.000,,,,Article,,True
kaggle_00089,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_00090,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_not_applicable: fast,False
kaggle_00090,better,general,span_correction,kaggle_gec,28.34,1,2,1,0,0,1.000,,,,Preposition,,True
kaggle_00090,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_unavailable: smart,False
kaggle_00091,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_not_applicable: fast,False
kaggle_00091,better,general,span_correction,kaggle_gec,27.75,0,2,0,0,2,0.000,,,,Noun Form,,True
kaggle_00091,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_unavailable: smart,False
kaggle_00092,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_not_applicable: fast,False
kaggle_00092,better,general,span_correction,kaggle_gec,27.33,0,2,0,0,2,0.000,,,,Pronoun,,True
kaggle_00092,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Pronoun,tier_unavailable: smart,False
kaggle_00093,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_not_applicable: fast,False
kaggle_00093,better,general,span_correction,kaggle_gec,25.19,1,2,1,0,1,0.000,,,,Verb Tense,,True
kaggle_00093,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_unavailable: smart,False
kaggle_00094,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_not_applicable: fast,False
kaggle_00094,better,general,span_correction,kaggle_gec,26.68,1,2,1,0,1,0.000,,,,Verb Tense,,True
kaggle_00094,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_unavailable: smart,False
kaggle_00095,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_not_applicable: fast,False
kaggle_00095,better,general,span_correction,kaggle_gec,25.37,0,2,0,0,2,0.000,,,,Noun Form,,True
kaggle_00095,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_unavailable: smart,False
kaggle_00096,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_not_applicable: fast,False
kaggle_00096,better,general,span_correction,kaggle_gec,26.39,1,2,1,0,1,0.000,,,,Verb Tense,,True
kaggle_00096,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_unavailable: smart,False
kaggle_00097,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_not_applicable: fast,False
kaggle_00097,better,general,span_correction,kaggle_gec,26.41,1,2,1,0,1,0.000,,,,Verb Tense,,True
kaggle_00097,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_unavailable: smart,False
kaggle_00098,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_00098,better,general,span_correction,kaggle_gec,27.20,1,1,1,0,0,1.000,,,,Article,,True
kaggle_00098,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_00099,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_not_applicable: fast,False
kaggle_00099,better,general,span_correction,kaggle_gec,25.45,0,2,0,0,2,0.000,,,,Noun Form,,True
kaggle_00099,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Noun Form,tier_unavailable: smart,False
kaggle_00100,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_00100,better,general,span_correction,kaggle_gec,22.85,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_00100,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_00101,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_not_applicable: fast,False
kaggle_00101,better,general,span_correction,kaggle_gec,28.55,1,2,1,0,1,0.000,,,,Verb Tense,,True
kaggle_00101,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_unavailable: smart,False
kaggle_00102,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_00102,better,general,span_correction,kaggle_gec,27.64,1,1,1,0,0,1.000,,,,Article,,True
kaggle_00102,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_00103,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_not_applicable: fast,False
kaggle_00103,better,general,span_correction,kaggle_gec,29.30,1,2,1,0,0,1.000,,,,Preposition,,True
kaggle_00103,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Preposition,tier_unavailable: smart,False
kaggle_00104,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_not_applicable: fast,False
kaggle_00104,better,general,span_correction,kaggle_gec,30.19,1,1,1,0,0,1.000,,,,Article,,True
kaggle_00104,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Article,tier_unavailable: smart,False
kaggle_00105,fast,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_not_applicable: fast,False
kaggle_00105,better,general,span_correction,kaggle_gec,20.87,1,1,1,0,0,0.000,,,,Subject-Verb Agreement,,True
kaggle_00105,smart,general,span_correction,kaggle_gec,0.00,0,1,0,0,1,0.000,,,,Subject-Verb Agreement,tier_unavailable: smart,False
kaggle_00106,fast,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_not_applicable: fast,False
kaggle_00106,better,general,span_correction,kaggle_gec,25.42,1,2,1,0,1,0.000,,,,Verb Tense,,True
kaggle_00106,smart,general,span_correction,kaggle_gec,0.00,0,2,0,0,2,0.000,,,,Verb Tense,tier_unavailable: smart,False
